ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0274116,Suppryaputhran,1998.0,,5.9,9.0,,malayalam
tt2042607,Nam Naadu,2007.0,160.0,4.0,18.0,"Action, Crime, Drama            ",tamil
tt3417422,Drishyam,2013.0,160.0,8.3,34691.0,"Crime, Drama, Thriller            ",malayalam
tt5050580, Dirilis: Ertugrul,,120.0,9.2,191.0,"Action, Adventure, Drama            ",urdu
tt3522722,Kaalai,2008.0,128.0,3.3,113.0,Action            ,tamil
tt0157899,Kirayadar,1986.0,146.0,6.3,75.0,"Comedy, Drama            ",hindi
tt8490140,Dost Asava Tar Asa,1978.0,,8.2,9.0,,marathi
tt5293388,Panaah,2015.0,15.0,7.6,11.0,"Short, Crime, Drama            ",urdu
tt2871010,Sonali Cable,2014.0,127.0,5.4,970.0,"Comedy, Drama            ",hindi
tt1159917,Bombay to Bangkok,2008.0,120.0,4.6,415.0,"Comedy, Crime, Romance            ",hindi
tt0353780,Nandini Oppol,1994.0,125.0,5.2,11.0,,malayalam
tt0186849,Balanagamma,1981.0,,4.8,11.0,,telugu
tt1851841,Aaghaat,2010.0,130.0,8.0,39.0,Drama            ,marathi
tt0155472,Acharam Ammini Osaram Omana,1977.0,,5.1,9.0,"Comedy, Drama            ",malayalam
tt2230440,Aiven Raula Pai Gaya,2012.0,153.0,5.4,102.0,"Comedy, Drama, Musical            ",punjabi
tt0353824,O' Faby,1993.0,,7.2,59.0,"Animation, Drama, Family            ",malayalam
tt0246098,Mysore Mallige,1991.0,,7.8,62.0,Drama            ,kannada
tt8908048,Son Of Manjeet Singh,2018.0,139.0,7.8,255.0,"Comedy, Drama, Sport            ",punjabi
tt0158026,Night in London,1967.0,,6.6,37.0,"Action, Drama, Thriller            ",hindi
tt0355904,Poothumbium Poovalanmarum,1997.0,,3.6,5.0,,malayalam
tt0158574,Dahleez,1986.0,161.0,5.3,50.0,"Action, Drama            ",hindi
tt4968780,Rowdy Cheetah,2001.0,,7.3,16.0,Action            ,hindi
tt4171600,Chhota Bheem in the Incan Adventure,2013.0,65.0,6.5,22.0,"Animation, Adventure, Fantasy            ",telugu
tt0897374,Munna,2007.0,167.0,5.6,863.0,Action            ,telugu
tt0246778,Melnattu Marumagal,1975.0,,5.6,22.0,"Drama, Romance            ",tamil
tt6020474,Ek Kulti Ek,2013.0,,4.6,22.0,Family            ,marathi
tt7030172,Bhanta,2008.0,154.0,7.1,8.0,Drama            ,kannada
tt0259639,Thayi Thangai Pasam,1995.0,,4.9,8.0,,tamil
tt0156444,Daal Me Kala,1964.0,128.0,6.0,21.0,"Comedy, Drama            ",hindi
tt0361796,Khatarnaak,1990.0,223.0,5.3,80.0,"Action, Crime, Drama            ",hindi
tt0060444,Gaban,1966.0,169.0,6.9,39.0,"Crime, Drama, Romance            ",bhojpuri
tt10465524,A Gift of Love: Sifar,2019.0,95.0,8.0,29.0,"Drama, Romance            ",hindi
tt7890672,The Survivor,,27.0,9.9,7.0,Short            ,oriya
tt5407936,Dhaka 86,1988.0,,8.1,23.0,Drama            ,bengali
tt2406674,Paapi - Ek Satya Katha,2013.0,115.0,3.8,27.0,Crime            ,bengali
tt1455811,Khatta Meetha,2010.0,157.0,5.7,9698.0,"Comedy, Crime, Drama            ",hindi
tt0271585,Karimpin Poovinakkare,1985.0,127.0,7.1,68.0,"Action, Crime, Drama            ",malayalam
tt1579700,Saradha Bullodu,1996.0,,4.8,32.0,"Comedy, Drama            ",telugu
tt5642720,Kasaba,2016.0,137.0,4.7,1149.0,"Action, Crime, Thriller            ",telugu
tt10300674,Gubbi Mele Bramhastra,2019.0,143.0,5.0,119.0,Comedy            ,kannada
tt7559200,My Friend's Dulhania,2017.0,87.0,6.4,26.0,Romance            ,hindi
tt3867586,Riyasat Aka Kingdom of Hearts,,,6.2,10.0,Drama            ,urdu
tt0109200,Bajrangachi Kamaal,1994.0,,7.1,17.0,,marathi
tt6747986,Uzhavan Magan,1987.0,,8.4,8.0,,tamil
tt3099800,Bhoyanok Songghorso,2002.0,,7.0,6.0,Action            ,bengali
tt0244549,Inspector Balram,1991.0,143.0,6.9,335.0,"Action, Drama, Thriller            ",malayalam
tt11007050,#Yaaram,2019.0,110.0,4.4,34.0,"Comedy, Romance            ",hindi
tt2853396,Ponmaalai Pozhudhu,2013.0,135.0,4.9,26.0,Romance            ,tamil
tt0353594,Kabuliwala,1993.0,,6.9,228.0,"Comedy, Drama, Romance            ",malayalam
tt6634944,The Jinx,2017.0,118.0,6.0,12.0,Thriller            ,hindi
tt2420208,Josettante Hero,2012.0,129.0,3.6,21.0,Drama            ,malayalam
tt0039654,Neel Kamal,1947.0,116.0,7.7,75.0,"Drama, Musical, Romance            ",hindi
tt0260207,Mujhe Insaaf Chahiye,1983.0,133.0,6.5,45.0,"Drama, Romance            ",hindi
tt6016672,Mirza Juuliet,2017.0,130.0,4.1,100.0,Drama            ,hindi
tt0248500,Swarnakamalam,1988.0,143.0,7.9,448.0,"Drama, Musical, Romance            ",telugu
tt0267613,Jawab,1995.0,,4.2,43.0,"Action, Drama, Romance            ",hindi
tt11717746,Deadly Affair,2020.0,97.0,4.2,6.0,Mystery            ,kannada
tt1240979,Yaariyan,2008.0,164.0,6.2,68.0,"Comedy, Drama, Musical            ",punjabi
tt5709164,A Yellow Bird,2016.0,112.0,5.5,190.0,Drama            ,tamil
tt4866654,Madhura Naranga,2015.0,155.0,6.1,301.0,"Drama, Family, Romance            ",malayalam
tt0215029,Panchavadi Palam,1984.0,140.0,7.9,327.0,Comedy            ,malayalam
tt3671894,Tobou Bhalobashi,2013.0,,3.6,12.0,Action            ,bengali
tt2175823,Nippu,2012.0,159.0,3.9,327.0,"Action, Comedy, Drama            ",telugu
tt3996970,Pune Via Bihar,2014.0,128.0,4.6,15.0,Romance            ,marathi
tt0357145,Seenu,1999.0,,5.6,174.0,Romance            ,telugu
tt1645182,Zikr Hai Kai Saal Ka,,,8.5,16.0,Drama            ,oriya
tt0230055,Bulandi,2000.0,175.0,5.4,624.0,"Action, Drama            ",hindi
tt0148375,Khilona,1970.0,160.0,7.2,324.0,"Drama, Musical, Romance            ",hindi
tt0274043,Rektha Sakshikal Zindabad,1998.0,145.0,5.8,138.0,"Action, Drama            ",malayalam
tt4373886,Sharafat Gayi Tel Lene,2015.0,108.0,4.9,272.0,"Comedy, Drama, Mystery            ",hindi
tt7818136,Bedhadak,2018.0,126.0,4.8,5.0,"Action, Drama, Sport            ",marathi
tt5187396,Pralobhan,,7.0,8.1,9.0,"Short, Drama            ",nepali
tt0290478,Bommalattam,1968.0,165.0,6.6,18.0,,tamil
tt1575685,Subbu,2001.0,,4.4,309.0,Drama            ,telugu
tt0178243,Arohi,1965.0,124.0,7.2,12.0,Drama            ,bengali
tt1659205,Harud,2010.0,96.0,6.4,218.0,Drama            ,oriya
tt0186805,Agni Pareeksha,1970.0,,2.7,10.0,,telugu
tt1038915,Shoot on Sight,2007.0,110.0,6.1,1614.0,"Crime, Drama, Thriller            ",urdu
tt8653470,Kurmaiyan,2018.0,132.0,5.6,33.0,"Comedy, Drama, Family            ",punjabi
tt8393764,Chhakka Panja 3,2018.0,145.0,4.9,180.0,Comedy            ,nepali
tt3327442,Unmanned: America's Drone Wars,2013.0,63.0,7.5,82.0,"Documentary, War            ",urdu
tt4977540,Aatagara,2015.0,129.0,8.0,458.0,"Mystery, Romance, Thriller            ",kannada
tt0934414,Dal: The Gang,2001.0,,5.5,6.0,Action            ,hindi
tt9479454,U kathe hero,2018.0,118.0,6.8,41.0,"Action, Thriller            ",telugu
tt0214402,Aangan,1959.0,,6.6,31.0,"Music, Romance            ",hindi
tt3142232,Heropanti,2014.0,146.0,5.3,8222.0,"Action, Romance            ",hindi
tt11374042,Preethse,2000.0,155.0,7.7,26.0,Thriller            ,kannada
tt3336696,Pitribhumi,2007.0,,7.0,43.0,Drama            ,bengali
tt1202517,Barah Aana,2009.0,97.0,6.8,1145.0,"Comedy, Crime, Drama            ",hindi
tt0246485,Chhakke Panje,1987.0,,6.5,13.0,Comedy            ,marathi
tt0451614,Aamne Samne,1982.0,143.0,6.4,53.0,"Action, Crime, Drama            ",hindi
tt4082068,Dheepan,2015.0,115.0,7.2,14676.0,"Crime, Drama            ",tamil
tt0067742,Sharmeelee,1971.0,164.0,7.0,151.0,"Mystery, Musical, Romance            ",hindi
tt1579961,Indrajith,1990.0,130.0,6.7,16.0,Action            ,telugu
tt0276967,Football Champion,1973.0,,6.8,6.0,,malayalam
tt3206392,Lucky,,148.0,6.2,200.0,"Comedy, Romance            ",kannada
tt5739748,Desh Re Joya Dada Pardesh Joya,1998.0,167.0,7.4,21.0,Drama            ,gujarati
tt0831840,Ahista Ahista,2006.0,122.0,7.0,1474.0,"Drama, Romance            ",hindi
tt4807830,Lipstick Under My Burkha,2016.0,117.0,6.8,6288.0,"Comedy, Drama            ",hindi
tt8043306,Teefa In Trouble,2018.0,155.0,7.2,3307.0,"Action, Comedy, Crime            ",urdu
tt0396961,Not Only Mrs. Raut,2003.0,,7.9,53.0,,marathi
tt0961069,Nasoor,1985.0,,6.2,11.0,Drama            ,hindi
tt0230732,Sarapanjaram,1979.0,,6.7,23.0,"Action, Drama, Thriller            ",malayalam
tt0235489,Irattaival Kuruvi,1987.0,,7.0,76.0,,tamil
tt0154914,Mundadugu,1983.0,151.0,5.8,20.0,"Action, Drama            ",telugu
tt6872524,Charuseela,2016.0,,5.7,19.0,Thriller            ,telugu
tt3121604,Duniyadari,2013.0,142.0,7.4,1551.0,Drama            ,marathi
tt11354948,Navelru... Half Boiled,2019.0,118.0,7.6,36.0,Drama            ,kannada
tt0289685,Daava,1997.0,145.0,4.5,562.0,"Action, Drama, Romance            ",hindi
tt8719276,Saavi,1985.0,125.0,4.9,7.0,Thriller            ,tamil
tt0247911,Aap Mujhe Achche Lagne Lage,2002.0,180.0,3.1,2330.0,"Action, Drama, Romance            ",hindi
tt0400617,Mafia,1996.0,128.0,5.0,59.0,Action            ,hindi
tt4865436,Hate Story 3,2015.0,126.0,4.5,2996.0,"Drama, Thriller            ",hindi
tt0292187,Pingami,1994.0,138.0,7.4,484.0,"Action, Comedy, Drama            ",malayalam
tt5495236,Itihaas,2002.0,155.0,7.1,58.0,"Action, Crime, Drama            ",bengali
tt9145616,Mol,2015.0,,7.4,9.0,Drama            ,oriya
tt0237363,Kamaladalam,1992.0,154.0,7.9,475.0,"Drama, Musical            ",malayalam
tt6911818,Nodijon,2015.0,127.0,8.1,12.0,Drama            ,bengali
tt1451797,Rann,2010.0,137.0,6.9,2449.0,"Drama, Mystery, Thriller            ",hindi
tt0243396,Maan Gaye Ustaad,1981.0,,6.0,16.0,Drama            ,hindi
tt0085776,Katha,1983.0,141.0,7.8,1088.0,"Comedy, Drama            ",hindi
tt2171464,Eri Naam Dosti,2001.0,156.0,6.1,9.0,"Action, Drama, Romance            ",bengali
tt2188805,Login,2012.0,125.0,6.1,99.0,"Drama, Thriller            ",hindi
tt0237022,Balika Badhu,1976.0,111.0,7.0,221.0,"Comedy, Drama, Romance            ",hindi
tt2028553,Stand By,2011.0,,6.3,25.0,"Drama, Sport, Thriller            ",gujarati
tt0459577,Twinkle Twinkle Little Star,2005.0,,5.1,7.0,Fantasy            ,malayalam
tt0454435,'D',2005.0,107.0,6.8,1181.0,"Crime, Drama, Thriller            ",hindi
tt0307866,Filhaal...,2002.0,151.0,5.5,241.0,"Drama, Romance            ",hindi
tt6175228,Hum Panchi Ek Daal Ke,2003.0,,5.1,14.0,"Adventure, Fantasy            ",hindi
tt0254999,Bhuvana Sundari Katha,1967.0,155.0,5.5,8.0,"Action, Adventure, Drama            ",telugu
tt2228212,Siyaah..,2013.0,115.0,5.6,122.0,"Horror, Thriller            ",urdu
tt0833463,Hee Porgi Kunachi,2006.0,130.0,5.9,16.0,"Comedy, Drama            ",marathi
tt1097209,"Ami, Yasin Ar Amar Madhubala",2007.0,115.0,6.3,55.0,Drama            ,bengali
tt8976498,Jenma Natchathiram,1991.0,117.0,6.2,5.0,Drama            ,tamil
tt0271771,Sangham,1988.0,129.0,6.7,148.0,"Comedy, Drama            ",malayalam
tt5739792,Jayjaykar,2014.0,,8.3,10.0,Drama            ,marathi
tt0430647,Sun Sajna,1982.0,138.0,6.3,21.0,"Drama, Family, Romance            ",hindi
tt0259433,Meenamasathile Sooryan,1985.0,117.0,6.0,6.0,Drama            ,malayalam
tt3812452,Paisa Yaar N Panga,2014.0,,5.9,18.0,Comedy            ,punjabi
tt8364356,Haami,2018.0,133.0,8.0,1045.0,Drama            ,bengali
tt0147973,Chanda Aur Bijli,1969.0,137.0,4.8,16.0,Drama            ,hindi
tt4125324,@Andheri,2014.0,116.0,4.0,10.0,"Action, Crime, Thriller            ",malayalam
tt4470938,Rani Kuthir Baki Itihash,2006.0,96.0,6.5,46.0,Mystery            ,bengali
tt7243910,Rachna No Dabbo,2017.0,138.0,6.9,9.0,Romance            ,gujarati
tt1279229,Khaidi Kalidasu,1977.0,141.0,8.3,29.0,"Action, Drama            ",telugu
tt10319942,Cheekh,,,8.4,175.0,Drama            ,urdu
tt2256833,Seedlings,,93.0,7.1,160.0,Drama            ,urdu
tt0062918,Duniya,1968.0,,7.1,60.0,"Crime, Drama            ",hindi
tt0222024,Hum Tumhare Hain Sanam,2002.0,174.0,5.4,6508.0,"Drama, Romance            ",hindi
tt0277780,Kattu Kuthira,1990.0,,7.7,39.0,Drama            ,malayalam
tt0376768,Mohabbat Ki Kasam,1986.0,,5.8,12.0,"Action, Drama            ",hindi
tt1219349,Jau Tithe Khau,2007.0,125.0,7.0,41.0,Comedy            ,marathi
tt1473094,Pasam,1962.0,,7.5,10.0,,tamil
tt4335954,My Birthday Song,2018.0,95.0,5.5,254.0,Thriller            ,hindi
tt6352592,Happy New Year,,,7.7,7.0,Romance            ,nepali
tt10738722,Samsara,2019.0,,6.5,8.0,Thriller            ,bengali
tt0259612,Tatamma Kala,1974.0,158.0,8.2,52.0,Drama            ,telugu
tt5389902,Lacchimdeviki O Lekkundi,2016.0,107.0,5.1,42.0,"Comedy, Thriller            ",telugu
tt3055246,David and Goliath,2013.0,,4.3,68.0,Drama            ,malayalam
tt1573072,Housefull,2010.0,144.0,5.4,12948.0,Comedy            ,gujarati
tt0371922,Saaya,2003.0,135.0,5.8,899.0,"Drama, Fantasy, Mystery            ",hindi
tt11138290,Naan Sirithaal,2020.0,139.0,5.3,521.0,"Comedy, Drama            ",tamil
tt5271442,Maalik,2016.0,155.0,8.3,3687.0,"Action, Crime, Drama            ",oriya
tt0395702,Parbat Ke Us Paar,1988.0,,4.6,5.0,"Drama, Romance            ",hindi
tt0046741,Baghdad,1952.0,,6.5,11.0,"Adventure, Fantasy            ",hindi
tt0271468,Donga Kollu,1988.0,98.0,6.5,25.0,"Comedy, Drama            ",telugu
tt4582324,Oru Thundu Padam,2013.0,18.0,7.0,22.0,"Short, Comedy            ",malayalam
tt0150101,Chhadmabeshi,1971.0,122.0,8.1,212.0,Comedy            ,bengali
tt0317056,Adimai Penn,1969.0,180.0,7.2,76.0,Drama            ,tamil
tt2006247,Taqdeer Ka Sikander,2002.0,,5.8,6.0,Action            ,hindi
tt0448552,Immini Nalloraal,2005.0,,2.4,116.0,"Comedy, Romance            ",malayalam
tt1417299,Unnaipol Oruvan,2009.0,106.0,8.0,5306.0,"Action, Crime, Drama            ",tamil
tt0463345,My Brother's Wife,2005.0,89.0,6.1,3153.0,Drama            ,punjabi
tt3805052,Adavi Kaachina Vennela,2014.0,129.0,5.8,17.0,,telugu
tt10942220,Kabaddi Kabaddi Kabaddi,2019.0,115.0,8.3,92.0,"Comedy, Drama, Romance            ",nepali
tt8921800,Neeyum Naanum,2018.0,136.0,7.3,25.0,Romance            ,tamil
tt1418677,Hochheta Ki?,2008.0,145.0,6.3,15.0,Comedy            ,bengali
tt9030294,Maanagara Kaaval,1991.0,150.0,5.9,17.0,"Action, Drama            ",tamil
tt0396684,Kasthuriman,2003.0,141.0,6.7,296.0,"Drama, Romance            ",malayalam
tt6367610,Bahniman,2016.0,140.0,7.9,16.0,"Action, Drama            ",assamese
tt2126336,Nuvvila,2011.0,139.0,6.8,119.0,"Comedy, Drama, Romance            ",telugu
tt0273306,Kanmadam,1998.0,162.0,7.2,376.0,Drama            ,malayalam
tt1999199,Love Kaa Taddka,2009.0,,4.7,28.0,"Comedy, Drama            ",gujarati
tt5005142,Dhara 302,2016.0,148.0,4.4,16.0,Drama            ,hindi
tt7580994,Ye Mantram Vesave,2018.0,123.0,3.9,209.0,Drama            ,telugu
tt7007456,Dui Thopa Aansu,1993.0,,8.5,10.0,Drama            ,nepali
tt1675194,Vijay IPS,2006.0,,6.3,6.0,"Action, Drama            ",telugu
tt0214707,Gautam Govinda,1979.0,131.0,6.1,57.0,"Action, Crime, Drama            ",hindi
tt1191138,Thoda Pyaar Thoda Magic,2008.0,145.0,4.9,2355.0,"Comedy, Drama, Family            ",hindi
tt11718526,Ninnila Ninnila,2021.0,118.0,7.5,731.0,"Comedy, Romance            ",telugu
tt3219268,Idharkuthane Aasaipattai Balakumara,2013.0,136.0,7.1,1624.0,Comedy            ,tamil
tt3705672,Arundhati,2014.0,134.0,4.9,154.0,Drama            ,bengali
tt0362069,Raktha Tilakam,1988.0,,6.7,15.0,,telugu
tt1431112,Meenava Nanban,1977.0,,5.9,18.0,,tamil
tt0186874,Bhoga Bhagyalu,1981.0,,4.9,8.0,,telugu
tt0358950,Asli Naqli,1986.0,128.0,4.3,38.0,Drama            ,hindi
tt6501192,Hostel,,135.0,6.0,39.0,Drama            ,nepali
tt0364050,Touhean,1989.0,135.0,7.8,5.0,"Drama, Family            ",hindi
tt4518414,Dakbaksho,2015.0,112.0,6.4,19.0,"Drama, Mystery, Romance            ",bengali
tt0250372,Ezhupunna Tharakan,1999.0,134.0,4.5,110.0,"Action, Drama            ",malayalam
tt0140399,Muthu,1995.0,132.0,7.6,2674.0,"Action, Comedy, Drama            ",tamil
tt3322506,Geethanjali,2013.0,150.0,3.8,428.0,Thriller            ,malayalam
tt3332772,Priyatama,2014.0,,7.7,21.0,Romance            ,marathi
tt0121232,Dulaara,1994.0,,4.7,255.0,"Comedy, Crime, Drama            ",hindi
tt1941638,Sadda Adda,2012.0,130.0,7.1,1332.0,"Comedy, Drama, Romance            ",hindi
tt0093604,Nazrana,1987.0,,6.2,86.0,Romance            ,hindi
tt4712628,Mathai Kuzhappakkaranalla,2014.0,110.0,4.1,58.0,"Comedy, Drama            ",malayalam
tt1392100,Bandhana,1984.0,139.0,7.5,111.0,"Drama, Musical, Romance            ",kannada
tt2342061,Devudu Chesina Manushulu,2012.0,124.0,3.6,554.0,"Action, Comedy, Fantasy            ",telugu
tt1981649,Khamosh Raho,2011.0,,7.0,24.0,,urdu
tt0363564,Dhusar Godhuli,1994.0,143.0,6.7,10.0,Drama            ,bengali
tt5764836,Dulhan Chahi Pakistan Se,2016.0,159.0,5.8,16.0,"Action, Drama, Family            ",bhojpuri
tt9740730,Soothrakkaran,2019.0,147.0,4.4,69.0,"Family, Thriller            ",malayalam
tt11042658,Gantumoote,2019.0,115.0,8.1,640.0,Drama            ,kannada
tt6958030,1921,2018.0,144.0,4.4,1047.0,"Horror, Mystery, Romance            ",urdu
tt0186849,Balanagamma,1981.0,,4.8,11.0,,tamil
tt0158071,Pasand Apni Apni,1983.0,,6.9,81.0,Comedy            ,hindi
tt13802376,The Power,,153.0,5.3,1361.0,"Action, Thriller            ",tamil
tt0233146,Asmaan Se Ooncha,1989.0,,5.0,53.0,"Action, Drama, Family            ",hindi
tt9086244,Baba Jani,,,8.4,42.0,"Drama, Family, Romance            ",oriya
tt0347416,LOC: Kargil,2003.0,255.0,5.2,2551.0,"Drama, History, War            ",hindi
tt5648016,Friends,,,7.1,20.0,Comedy            ,marathi
tt0109010,1942: A Love Story,1994.0,157.0,7.2,3191.0,"Action, Drama, History            ",hindi
tt0453188,Priyasakhi,2005.0,157.0,4.6,148.0,"Drama, Family, Romance            ",tamil
tt0246428,Angaray,2000.0,,4.5,17.0,,urdu
tt0368079,Nishaan,1983.0,131.0,6.2,42.0,"Action, Drama, Family            ",hindi
tt8223250,Bioscopewala,2017.0,91.0,7.6,863.0,Drama            ,hindi
tt7490506,Dil Nawaz,,40.0,9.0,67.0,Horror            ,urdu
tt1407940,Bangaarada Panjara,1973.0,165.0,8.1,76.0,Comedy            ,kannada
tt4248672,Aa Te Kevi Dunniya,2015.0,126.0,6.8,36.0,"Comedy, Drama            ",gujarati
tt0282139,"Satyam, Shivam, Sundaram",2000.0,148.0,5.7,154.0,"Comedy, Drama            ",malayalam
tt0049707,Sagarika,1956.0,152.0,7.2,107.0,"Drama, Romance            ",bengali
tt11421324,BOL Champions,,,6.7,174.0,Reality-TV            ,oriya
tt0371908,Raja Saab,1969.0,144.0,6.3,36.0,Romance            ,hindi
tt1608777,"LSD: Love, Sex Aur Dhokha",2010.0,155.0,7.1,5310.0,"Comedy, Crime, Drama            ",punjabi
tt7654674,Veera,2018.0,109.0,4.8,63.0,Action            ,tamil
tt0281102,Pyaar Tune Kya Kiya...,2001.0,123.0,5.7,804.0,"Drama, Romance, Thriller            ",hindi
tt0231460,Dil-E-Nadan,1953.0,142.0,6.3,9.0,Romance            ,hindi
tt0904130,Raraju,2006.0,,5.0,34.0,"Action, Drama            ",telugu
tt3284012, Homeland,,49.0,8.3,3024.0,"Crime, Drama, Mystery            ",urdu
tt0067403,Maryada,1971.0,154.0,7.0,58.0,"Family, Romance            ",hindi
tt5502760,Ghani,2006.0,109.0,8.2,40.0,Drama            ,bengali
tt0480732,Shyamol Chhaya,2004.0,110.0,8.5,1944.0,Drama            ,bengali
tt2140371,Saving Face,2012.0,40.0,8.0,1312.0,"Documentary, Short, Drama            ",oriya
tt1704144,Gaganam,2011.0,120.0,7.1,935.0,"Action, Crime, Thriller            ",telugu
tt13449672,Dhira,2020.0,117.0,5.7,371.0,Animation            ,malayalam
tt6449230,Mayakkannadi,2007.0,180.0,4.6,19.0,Drama            ,tamil
tt11804030,Sweety Satarkar,2020.0,118.0,8.2,5.0,"Comedy, Drama, Family            ",marathi
tt0249562,Haider Ali,1978.0,,3.1,26.0,Biography            ,urdu
tt1356913,Jeevana Jyothi,1987.0,138.0,7.1,7.0,,kannada
tt1687850,Apoorvaragam,2010.0,,6.2,264.0,Drama            ,malayalam
tt0067183,Haré Rama Haré Krishna,1971.0,149.0,7.3,764.0,"Drama, Musical            ",hindi
tt4991828,Adhibar,2015.0,134.0,2.5,26.0,"Action, Thriller            ",tamil
tt0283417,Jaan-E-Bahaar,1979.0,,6.4,7.0,"Drama, Family, Romance            ",hindi
tt0363921,Raeeszada,1990.0,149.0,3.8,21.0,Drama            ,hindi
tt0215468,Adi Parasakthi,1971.0,,6.0,22.0,Drama            ,tamil
tt0316930,Yug Dekhi Yug Samma,1991.0,,7.3,32.0,,nepali
tt0271625,Makkal Aatchi,1995.0,146.0,7.1,57.0,Thriller            ,tamil
tt0045576,Bou Thakuranir Hath,1953.0,,6.8,10.0,Drama            ,bengali
tt1445687,Muhtukkal Moonru,1987.0,137.0,5.8,5.0,,tamil
tt7231546,Kayamkulam Kochunni,2018.0,152.0,7.0,2022.0,"Action, Drama, History            ",malayalam
tt3801252,Na Maloom Afraad,2014.0,137.0,7.5,3931.0,"Action, Comedy, Crime            ",oriya
tt4944374,Chanakya the Warrior,2005.0,,5.0,8.0,"Action, Comedy, Crime            ",tamil
tt1999130,Death Zone: Cleaning Mount Everest,2018.0,99.0,7.5,222.0,"Documentary, Adventure, Drama            ",nepali
tt7254796,Black,,137.0,4.2,56.0,Action            ,bengali
tt0262824,Thirugubatu,1985.0,,8.8,40.0,,telugu
tt10875548,Hiddat,2017.0,40.0,5.8,6.0,"Drama, Family, Mystery            ",urdu
tt0378071,Hum Tere Ashiq Hain,1979.0,,6.6,23.0,Drama            ,hindi
tt1579515,Abbaigaru,1993.0,154.0,7.2,65.0,"Comedy, Drama            ",telugu
tt0178211,Ab Ayega Mazaa,1984.0,128.0,6.6,85.0,Comedy            ,hindi
tt11536216,Shivan,2020.0,119.0,8.0,49.0,Drama            ,telugu
tt0243333,Insaaf Main Karoonga,1985.0,,6.8,36.0,"Crime, Mystery, Thriller            ",hindi
tt0395480,Boy Friend,1993.0,,4.9,7.0,Romance            ,hindi
tt4112274,Romeo,,119.0,5.5,35.0,Drama            ,telugu
tt11599966,Pagleaazam,2020.0,123.0,6.3,9.0,Comedy            ,hindi
tt0268146,Anurodh,1977.0,147.0,6.8,157.0,"Drama, Family            ",hindi
tt4771774,Nabab Nandini,2007.0,120.0,6.2,24.0,"Comedy, Romance            ",bengali
tt0150718,Gharaonda,1977.0,141.0,6.9,190.0,"Drama, Romance            ",hindi
